% SARTA for CrIS, June 2003 version, Scott Hannon <hannon@umbc.edu>
%
% Error estimates for fast model versus radiance from training transmittance
% 48 regression profiles at 6 angles each
%
% channel number   wavenumber      mean BT(K)      error RMS(K)    error bias(K)   error std(K)
%---------------   -------------   -------------   -------------   -------------   -------------
   9.9400000e+02   1.5300000e+03   2.3660617e+02   2.2811953e-02   2.3933157e-03   2.2725546e-02
   9.9500000e+02   1.5312500e+03   2.3489740e+02   1.9876951e-02  -8.4421341e-03   1.8026421e-02
   9.9600000e+02   1.5325000e+03   2.2869440e+02   8.5506341e-02   1.9778782e-02   8.3332144e-02
   9.9700000e+02   1.5337500e+03   2.2559816e+02   4.7233178e-02  -7.4139660e-03   4.6728879e-02
   9.9800000e+02   1.5350000e+03   2.3004598e+02   3.3959656e-02   4.4156815e-03   3.3729962e-02
   9.9900000e+02   1.5362500e+03   2.3229716e+02   8.5163981e-03  -3.3357146e-03   7.8495852e-03
   1.0000000e+03   1.5375000e+03   2.2848983e+02   5.0049200e-02  -3.5402424e-02   3.5439409e-02
   1.0010000e+03   1.5387500e+03   2.2161960e+02   5.3431433e-02  -1.8484347e-02   5.0219557e-02
   1.0020000e+03   1.5400000e+03   2.1959851e+02   5.6002456e-02  -1.1800343e-02   5.4840401e-02
   1.0030000e+03   1.5412500e+03   2.2110126e+02   3.9480577e-02  -8.8074742e-03   3.8552628e-02
   1.0040000e+03   1.5425000e+03   2.2321946e+02   6.3986028e-02  -2.6039296e-03   6.4044306e-02
   1.0050000e+03   1.5437500e+03   2.2607298e+02   3.4155804e-02  -1.1924644e-02   3.2062302e-02
   1.0060000e+03   1.5450000e+03   2.2785258e+02   9.8280240e-02   3.1190428e-03   9.8401719e-02
   1.0070000e+03   1.5462500e+03   2.3325506e+02   3.1859799e-02  -1.7323626e-02   2.6784881e-02
   1.0080000e+03   1.5475000e+03   2.3731712e+02   6.7514129e-03  -3.3120540e-03   5.8934263e-03
   1.0090000e+03   1.5487500e+03   2.3500263e+02   2.4537249e-02  -1.3167925e-02   2.0740685e-02
   1.0100000e+03   1.5500000e+03   2.3160303e+02   8.0872002e-02  -6.6610839e-02   4.5941324e-02
   1.0110000e+03   1.5512500e+03   2.3366292e+02   2.0451822e-02  -1.0436610e-02   1.7619083e-02
   1.0120000e+03   1.5525000e+03   2.3386401e+02   2.5358406e-02  -2.1622880e-02   1.3270694e-02
   1.0130000e+03   1.5537500e+03   2.2904723e+02   3.8687098e-02  -1.9091571e-02   3.3706801e-02
   1.0140000e+03   1.5550000e+03   2.2729356e+02   5.1175050e-02   6.6309986e-03   5.0831953e-02
   1.0150000e+03   1.5562500e+03   2.2723715e+02   3.2361772e-02  -1.1755983e-02   3.0203455e-02
   1.0160000e+03   1.5575000e+03   2.2224807e+02   6.7296428e-02  -9.0652240e-03   6.6799135e-02
   1.0170000e+03   1.5587500e+03   2.1898015e+02   3.6562730e-02   1.4511533e-03   3.6597514e-02
   1.0180000e+03   1.5600000e+03   2.2060640e+02   5.2330561e-02  -1.2340357e-02   5.0943246e-02
   1.0190000e+03   1.5612500e+03   2.2734513e+02   4.7977158e-02  -4.4146903e-04   4.8058635e-02
   1.0200000e+03   1.5625000e+03   2.3301910e+02   1.0432213e-02  -5.6974519e-03   8.7542108e-03
   1.0210000e+03   1.5637500e+03   2.3224853e+02   2.3845137e-02  -1.0330243e-02   2.1528724e-02
   1.0220000e+03   1.5650000e+03   2.3034617e+02   6.5631018e-02   4.2919819e-03   6.5604525e-02
   1.0230000e+03   1.5662500e+03   2.3440664e+02   1.8892165e-02  -8.9292052e-03   1.6677799e-02
   1.0240000e+03   1.5675000e+03   2.3481201e+02   3.0879331e-02  -2.5468695e-02   1.7491169e-02
   1.0250000e+03   1.5687500e+03   2.2797410e+02   5.8723727e-02  -2.7704384e-02   5.1867953e-02
   1.0260000e+03   1.5700000e+03   2.2601308e+02   7.7067201e-02  -3.2006056e-03   7.7134743e-02
   1.0270000e+03   1.5712500e+03   2.3303498e+02   2.5399741e-02  -1.1353773e-02   2.2760435e-02
   1.0280000e+03   1.5725000e+03   2.3609141e+02   6.0940363e-03  -2.3256973e-03   5.6426025e-03
   1.0290000e+03   1.5737500e+03   2.3424546e+02   9.2007300e-03  -7.7739141e-04   9.1837873e-03
   1.0300000e+03   1.5750000e+03   2.2816628e+02   7.2670200e-02  -5.4641389e-02   4.7992437e-02
   1.0310000e+03   1.5762500e+03   2.2295160e+02   5.6964948e-02  -1.2182047e-02   5.5743992e-02
   1.0320000e+03   1.5775000e+03   2.2831064e+02   6.9220146e-02  -5.2101901e-02   4.5651472e-02
   1.0330000e+03   1.5787500e+03   2.3602522e+02   1.0462533e-02  -5.0645071e-03   9.1710084e-03
   1.0340000e+03   1.5800000e+03   2.4064854e+02   5.1369937e-03  -1.8482611e-03   4.8013205e-03
   1.0350000e+03   1.5812500e+03   2.4268412e+02   3.8691758e-03   2.2759636e-03   3.1344256e-03
   1.0360000e+03   1.5825000e+03   2.4365758e+02   4.0374281e-03  -2.7049702e-03   3.0025431e-03
   1.0370000e+03   1.5837500e+03   2.4497523e+02   3.1768385e-03   1.8717498e-03   2.5713446e-03
   1.0380000e+03   1.5850000e+03   2.4620831e+02   2.0991742e-03  -8.0903942e-04   1.9403764e-03
   1.0390000e+03   1.5862500e+03   2.4650611e+02   2.2333865e-03   1.3184276e-03   1.8058480e-03
   1.0400000e+03   1.5875000e+03   2.4652799e+02   2.4472616e-03  -8.7917538e-04   2.2878625e-03
   1.0410000e+03   1.5887500e+03   2.4463635e+02   8.6403736e-03  -5.6887733e-03   6.5146972e-03
   1.0420000e+03   1.5900000e+03   2.4213464e+02   1.4334862e-02  -9.0788443e-03   1.1112680e-02
   1.0430000e+03   1.5912500e+03   2.4220404e+02   1.3457940e-02  -7.5584368e-03   1.1154290e-02
   1.0440000e+03   1.5925000e+03   2.4334685e+02   1.3834782e-02  -1.0135940e-02   9.4325423e-03
   1.0450000e+03   1.5937500e+03   2.4144046e+02   2.2281395e-02  -1.1583239e-02   1.9067026e-02
   1.0460000e+03   1.5950000e+03   2.3915096e+02   3.1077621e-02  -2.0051111e-02   2.3785201e-02
   1.0470000e+03   1.5962500e+03   2.4145791e+02   1.7308944e-02  -1.0298662e-02   1.3935977e-02
   1.0480000e+03   1.5975000e+03   2.4493461e+02   8.1475623e-03  -5.2353899e-03   6.2537398e-03
   1.0490000e+03   1.5987500e+03   2.4656130e+02   2.7281798e-03   4.7202130e-04   2.6917129e-03
   1.0500000e+03   1.6000000e+03   2.4439972e+02   1.2569253e-02  -7.6652808e-03   9.9787440e-03
   1.0510000e+03   1.6012500e+03   2.4074878e+02   2.3466523e-02  -1.3445576e-02   1.9266111e-02
   1.0520000e+03   1.6025000e+03   2.3857112e+02   2.8600766e-02  -1.6505506e-02   2.3398141e-02
   1.0530000e+03   1.6037500e+03   2.4002243e+02   2.6028308e-02  -1.4172248e-02   2.1869634e-02
   1.0540000e+03   1.6050000e+03   2.4351974e+02   9.9418372e-03  -6.8226038e-03   7.2439221e-03
   1.0550000e+03   1.6062500e+03   2.4043175e+02   2.4207050e-02  -1.4867641e-02   1.9136512e-02
   1.0560000e+03   1.6075000e+03   2.3727824e+02   3.0810191e-02  -1.8610198e-02   2.4597342e-02
   1.0570000e+03   1.6087500e+03   2.3660436e+02   3.1738978e-02  -1.8925000e-02   2.5523893e-02
   1.0580000e+03   1.6100000e+03   2.3687425e+02   3.1524455e-02  -2.0705518e-02   2.3812637e-02
   1.0590000e+03   1.6112500e+03   2.4079007e+02   7.2689803e-03  -4.6137807e-03   5.6268141e-03
   1.0600000e+03   1.6125000e+03   2.4057980e+02   3.9612970e-03  -9.8727393e-06   3.9681799e-03
   1.0610000e+03   1.6137500e+03   2.3798944e+02   7.9738677e-03   3.7553172e-03   7.0464575e-03
   1.0620000e+03   1.6150000e+03   2.3229197e+02   3.0664619e-02  -1.9032265e-02   2.4085390e-02
   1.0630000e+03   1.6162500e+03   2.2499245e+02   5.7277040e-02  -2.1877268e-02   5.3026481e-02
   1.0640000e+03   1.6175000e+03   2.2626466e+02   7.5408498e-02  -1.5739174e-02   7.3876047e-02
   1.0650000e+03   1.6187500e+03   2.3369612e+02   1.4714383e-02  -6.7691424e-03   1.3087648e-02
   1.0660000e+03   1.6200000e+03   2.3638736e+02   5.0173742e-03  -2.2878360e-03   4.4731786e-03
   1.0670000e+03   1.6212500e+03   2.3497986e+02   1.1589392e-02  -7.3807239e-03   8.9508161e-03
   1.0680000e+03   1.6225000e+03   2.2914211e+02   5.3755364e-02  -3.4390728e-02   4.1386766e-02
   1.0690000e+03   1.6237500e+03   2.2724268e+02   4.8809414e-02  -2.1054962e-02   4.4111265e-02
   1.0700000e+03   1.6250000e+03   2.3332079e+02   2.4998800e-02  -1.3802371e-02   2.0879374e-02
   1.0710000e+03   1.6262500e+03   2.3513013e+02   1.3817141e-02  -7.5256364e-03   1.1608016e-02
   1.0720000e+03   1.6275000e+03   2.3091359e+02   4.7927744e-02  -2.8373528e-02   3.8693800e-02
   1.0730000e+03   1.6287500e+03   2.3342829e+02   3.3782404e-02  -1.7640188e-02   2.8861164e-02
   1.0740000e+03   1.6300000e+03   2.3903913e+02   6.1657702e-03  -3.3495146e-03   5.1856384e-03
   1.0750000e+03   1.6312500e+03   2.3994496e+02   5.8305891e-03   3.8460119e-03   4.3898605e-03
   1.0760000e+03   1.6325000e+03   2.3757293e+02   5.7268095e-03  -2.2406092e-03   5.2794695e-03
   1.0770000e+03   1.6337500e+03   2.3193210e+02   3.9777104e-02  -2.0522175e-02   3.4133618e-02
   1.0780000e+03   1.6350000e+03   2.2378051e+02   9.8266863e-02  -9.9586435e-03   9.7931109e-02
   1.0790000e+03   1.6362500e+03   2.2311560e+02   5.1464244e-02  -1.5685904e-02   4.9100834e-02
   1.0800000e+03   1.6375000e+03   2.2726578e+02   5.8870021e-02  -4.3984023e-02   3.9197192e-02
   1.0810000e+03   1.6387500e+03   2.3342092e+02   2.7184516e-02  -1.5913426e-02   2.2078345e-02
   1.0820000e+03   1.6400000e+03   2.3646186e+02   1.4269193e-02  -9.5299814e-03   1.0638718e-02
   1.0830000e+03   1.6412500e+03   2.3739667e+02   1.2463810e-02  -6.9167102e-03   1.0386543e-02
   1.0840000e+03   1.6425000e+03   2.3735051e+02   1.1158095e-02  -6.9394730e-03   8.7528753e-03
   1.0850000e+03   1.6437500e+03   2.3590009e+02   9.1364974e-03  -5.5344362e-03   7.2821517e-03
   1.0860000e+03   1.6450000e+03   2.2992236e+02   4.7582203e-02  -7.5902354e-03   4.7054674e-02
   1.0870000e+03   1.6462500e+03   2.2348868e+02   4.0823943e-02  -1.2082768e-02   3.9062761e-02
   1.0880000e+03   1.6475000e+03   2.2314983e+02   5.8525488e-02   1.9890123e-03   5.8593493e-02
   1.0890000e+03   1.6487500e+03   2.2731350e+02   3.5325238e-02  -1.5375750e-02   3.1858798e-02
   1.0900000e+03   1.6500000e+03   2.3054773e+02   2.5470068e-02  -5.9213618e-03   2.4815319e-02
   1.0910000e+03   1.6512500e+03   2.2684899e+02   4.2770430e-02  -1.6999111e-02   3.9315479e-02
   1.0920000e+03   1.6525000e+03   2.2063895e+02   7.3120927e-02  -1.9675034e-02   7.0546749e-02
   1.0930000e+03   1.6537500e+03   2.2040935e+02   4.7276793e-02  -8.1314042e-03   4.6653326e-02
   1.0940000e+03   1.6550000e+03   2.2663874e+02   4.6256185e-02  -6.8084424e-03   4.5832013e-02
   1.0950000e+03   1.6562500e+03   2.3308599e+02   1.1880269e-02  -7.0233280e-03   9.5986234e-03
   1.0960000e+03   1.6575000e+03   2.3733066e+02   6.9318881e-03  -4.5383814e-03   5.2487929e-03
   1.0970000e+03   1.6587500e+03   2.3994015e+02   3.4595896e-03   1.1058880e-03   3.2837804e-03
   1.0980000e+03   1.6600000e+03   2.3950461e+02   6.4643178e-03  -4.5392521e-03   4.6104666e-03
   1.0990000e+03   1.6612500e+03   2.3461269e+02   2.7039808e-02  -1.4219351e-02   2.3039191e-02
   1.1000000e+03   1.6625000e+03   2.2861615e+02   6.2832796e-02  -3.3038218e-03   6.2855095e-02
   1.1010000e+03   1.6637500e+03   2.3258889e+02   4.2497007e-02  -2.1783486e-02   3.6552902e-02
   1.1020000e+03   1.6650000e+03   2.3874233e+02   8.2294979e-03  -5.4640016e-03   6.1645170e-03
   1.1030000e+03   1.6662500e+03   2.3961222e+02   4.7676932e-03  -1.5023138e-03   4.5326912e-03
   1.1040000e+03   1.6675000e+03   2.3489956e+02   4.4386717e-02   4.3779497e-03   4.4247171e-02
   1.1050000e+03   1.6687500e+03   2.2700360e+02   6.1517522e-02  -2.6345045e-02   5.5687628e-02
   1.1060000e+03   1.6700000e+03   2.2607904e+02   6.7000055e-02  -3.8974471e-03   6.7003026e-02
   1.1070000e+03   1.6712500e+03   2.2870770e+02   3.5521218e-02  -1.4962214e-02   3.2272362e-02
   1.1080000e+03   1.6725000e+03   2.3262954e+02   4.5543094e-02  -7.8505499e-03   4.4939455e-02
   1.1090000e+03   1.6737500e+03   2.3314632e+02   2.7028833e-02  -1.2191393e-02   2.4165168e-02
   1.1100000e+03   1.6750000e+03   2.2777796e+02   8.8909127e-02   5.4944997e-03   8.8893651e-02
   1.1110000e+03   1.6762500e+03   2.3106012e+02   5.5938148e-02  -2.5029882e-02   5.0112885e-02
   1.1120000e+03   1.6775000e+03   2.3675177e+02   1.1852057e-02  -9.3140264e-03   7.3421625e-03
   1.1130000e+03   1.6787500e+03   2.3658095e+02   1.5785758e-02  -9.3945373e-03   1.2708012e-02
   1.1140000e+03   1.6800000e+03   2.3261977e+02   3.6796685e-02  -2.2224173e-02   2.9378206e-02
   1.1150000e+03   1.6812500e+03   2.3228919e+02   2.0134030e-02  -7.1782348e-03   1.8843700e-02
   1.1160000e+03   1.6825000e+03   2.2888223e+02   4.2649355e-02  -1.6264283e-03   4.2692515e-02
   1.1170000e+03   1.6837500e+03   2.2215750e+02   4.2877048e-02  -1.1882444e-02   4.1269389e-02
   1.1180000e+03   1.6850000e+03   2.2276054e+02   6.0790480e-02  -1.1874241e-02   5.9723277e-02
   1.1190000e+03   1.6862500e+03   2.2979582e+02   3.1442110e-02  -1.3063618e-02   2.8649575e-02
   1.1200000e+03   1.6875000e+03   2.3290838e+02   1.2274775e-02  -6.2126341e-03   1.0604894e-02
   1.1210000e+03   1.6887500e+03   2.3234948e+02   2.2477337e-02  -9.5355510e-03   2.0389888e-02
   1.1220000e+03   1.6900000e+03   2.3325067e+02   2.9589783e-02  -1.6017082e-02   2.4923186e-02
   1.1230000e+03   1.6912500e+03   2.3640177e+02   1.4486780e-02  -7.7873569e-03   1.2236985e-02
   1.1240000e+03   1.6925000e+03   2.3730748e+02   2.0864491e-03  -1.0428613e-03   1.8102732e-03
   1.1250000e+03   1.6937500e+03   2.3413256e+02   1.1935090e-02  -5.9412395e-03   1.0369251e-02
   1.1260000e+03   1.6950000e+03   2.2723235e+02   8.2767505e-02  -5.1503361e-02   6.4903701e-02
   1.1270000e+03   1.6962500e+03   2.2366626e+02   5.4276365e-02  -1.3672621e-02   5.2617453e-02
   1.1280000e+03   1.6975000e+03   2.2684479e+02   3.5852681e-02   5.4909699e-04   3.5910875e-02
   1.1290000e+03   1.6987500e+03   2.2604589e+02   4.3198463e-02  -1.4094048e-02   4.0905684e-02
   1.1300000e+03   1.7000000e+03   2.2182869e+02   1.0080489e-01  -2.9948564e-03   1.0093578e-01
   1.1310000e+03   1.7012500e+03   2.2501073e+02   8.7907519e-02  -2.9166090e-02   8.3072456e-02
   1.1320000e+03   1.7025000e+03   2.3098452e+02   2.5844493e-02  -1.0579799e-02   2.3620817e-02
   1.1330000e+03   1.7037500e+03   2.3056626e+02   2.5088320e-02  -9.7866033e-03   2.3140994e-02
   1.1340000e+03   1.7050000e+03   2.2801968e+02   3.9762263e-02  -2.0288451e-03   3.9779591e-02
   1.1350000e+03   1.7062500e+03   2.2778276e+02   4.5550734e-02  -1.7730519e-02   4.2031324e-02
   1.1360000e+03   1.7075000e+03   2.3355491e+02   3.9062517e-02  -2.1644163e-02   3.2574450e-02
   1.1370000e+03   1.7087500e+03   2.3848208e+02   1.2108086e-02  -5.8562656e-03   1.0616083e-02
   1.1380000e+03   1.7100000e+03   2.3742947e+02   2.2793561e-02  -1.2933813e-02   1.8801337e-02
   1.1390000e+03   1.7112500e+03   2.3899659e+02   1.4697516e-02  -8.0055406e-03   1.2347374e-02
   1.1400000e+03   1.7125000e+03   2.3865051e+02   1.0582163e-02  -6.2038597e-03   8.5878044e-03
   1.1410000e+03   1.7137500e+03   2.3269592e+02   3.2455334e-02  -1.6612951e-02   2.7929682e-02
   1.1420000e+03   1.7150000e+03   2.2820166e+02   3.5549190e-02  -1.4165763e-02   3.2661601e-02
   1.1430000e+03   1.7162500e+03   2.2744040e+02   3.7235955e-02   1.6377403e-03   3.7264673e-02
   1.1440000e+03   1.7175000e+03   2.2443821e+02   5.7457238e-02  -5.7718994e-03   5.7266100e-02
   1.1450000e+03   1.7187500e+03   2.2752729e+02   5.9437859e-02  -2.7142513e-03   5.9479205e-02
   1.1460000e+03   1.7200000e+03   2.3639775e+02   2.8497205e-02  -1.6286333e-02   2.3425444e-02
   1.1470000e+03   1.7212500e+03   2.4116948e+02   3.8355111e-03   4.0397845e-04   3.8208162e-03
   1.1480000e+03   1.7225000e+03   2.4115994e+02   1.2331639e-02  -7.1300791e-03   1.0078890e-02
   1.1490000e+03   1.7237500e+03   2.4117815e+02   1.9957850e-02  -1.0176837e-02   1.7198103e-02
   1.1500000e+03   1.7250000e+03   2.4443314e+02   7.8540092e-03  -5.4701449e-03   5.6456751e-03
   1.1510000e+03   1.7262500e+03   2.4452389e+02   2.9804550e-03  -1.3605528e-03   2.6564092e-03
   1.1520000e+03   1.7275000e+03   2.4400033e+02   3.5817045e-03  -2.2994395e-03   2.7509019e-03
   1.1530000e+03   1.7287500e+03   2.4101102e+02   2.7398960e-02  -1.5216612e-02   2.2824694e-02
   1.1540000e+03   1.7300000e+03   2.3506812e+02   5.2526655e-02  -3.0649152e-02   4.2731948e-02
   1.1550000e+03   1.7312500e+03   2.3490650e+02   2.8172140e-02  -1.3758561e-02   2.4626760e-02
   1.1560000e+03   1.7325000e+03   2.3124523e+02   3.7556038e-02  -1.9730667e-02   3.2011167e-02
   1.1570000e+03   1.7337500e+03   2.2478559e+02   5.0455095e-02  -1.2923246e-02   4.8856878e-02
   1.1580000e+03   1.7350000e+03   2.2703457e+02   6.5511779e-02  -2.7397320e-02   5.9611397e-02
   1.1590000e+03   1.7362500e+03   2.3416589e+02   2.1635956e-02  -9.7544481e-03   1.9345926e-02
   1.1600000e+03   1.7375000e+03   2.3575407e+02   9.9912993e-03  -4.3348424e-03   9.0176247e-03
   1.1610000e+03   1.7387500e+03   2.3192652e+02   3.7208104e-02  -1.8016367e-02   3.2612059e-02
   1.1620000e+03   1.7400000e+03   2.2927348e+02   5.2109921e-02  -2.5051644e-02   4.5772631e-02
   1.1630000e+03   1.7412500e+03   2.3482190e+02   2.7667647e-02  -1.4501749e-02   2.3603653e-02
   1.1640000e+03   1.7425000e+03   2.3522928e+02   2.8670373e-02  -1.4773971e-02   2.4613485e-02
   1.1650000e+03   1.7437500e+03   2.3368607e+02   3.6229264e-02  -1.6110232e-02   3.2506754e-02
   1.1660000e+03   1.7450000e+03   2.3614021e+02   2.6605303e-02  -1.3017189e-02   2.3243728e-02
   1.1670000e+03   1.7462500e+03   2.3453568e+02   2.9885225e-02  -1.4063070e-02   2.6415518e-02
   1.1680000e+03   1.7475000e+03   2.3059363e+02   3.8802098e-02  -1.8750157e-02   3.4030213e-02
   1.1690000e+03   1.7487500e+03   2.2985904e+02   4.0248334e-02  -1.6058660e-02   3.6970173e-02
   1.1700000e+03   1.7500000e+03   2.3220136e+02   5.1799009e-02  -3.2514969e-02   4.0392813e-02
   1.1710000e+03   2.1550000e+03   2.6954009e+02   4.1802461e-02   4.9475907e-03   4.1580890e-02
   1.1720000e+03   2.1575000e+03   2.6956017e+02   3.5119646e-02   4.2926683e-03   3.4916985e-02
   1.1730000e+03   2.1600000e+03   2.6879704e+02   7.4052418e-02   2.2700373e-02   7.0609952e-02
   1.1740000e+03   2.1625000e+03   2.6782315e+02   9.9782214e-02   3.0480481e-02   9.5178175e-02
   1.1750000e+03   2.1650000e+03   2.6846030e+02   5.0072274e-02   1.3215134e-02   4.8380992e-02
   1.1760000e+03   2.1675000e+03   2.6869468e+02   2.0358756e-02  -4.1044675e-04   2.0390048e-02
   1.1770000e+03   2.1700000e+03   2.6790288e+02   2.7734938e-02  -1.2018562e-03   2.7757116e-02
   1.1780000e+03   2.1725000e+03   2.6717607e+02   3.6657751e-02  -3.3090638e-03   3.6571640e-02
   1.1790000e+03   2.1750000e+03   2.6691962e+02   3.2589424e-02   2.0005673e-03   3.2584581e-02
   1.1800000e+03   2.1775000e+03   2.6608862e+02   2.5197327e-02  -3.6596775e-03   2.4973538e-02
   1.1810000e+03   2.1800000e+03   2.6448652e+02   4.7112721e-02   3.6821634e-03   4.7050363e-02
   1.1820000e+03   2.1825000e+03   2.6238479e+02   4.2435880e-02   4.7970084e-03   4.2237271e-02
   1.1830000e+03   2.1850000e+03   2.6022010e+02   4.1122451e-02   8.0746919e-03   4.0392083e-02
   1.1840000e+03   2.1875000e+03   2.5837326e+02   4.2232389e-02   1.5172813e-03   4.2278589e-02
   1.1850000e+03   2.1900000e+03   2.5805095e+02   3.5740905e-02   4.8891409e-03   3.5466550e-02
   1.1860000e+03   2.1925000e+03   2.5712207e+02   2.8169082e-02   8.7779292e-03   2.6813084e-02
   1.1870000e+03   2.1950000e+03   2.5434619e+02   6.4743509e-02   4.1734790e-02   4.9582916e-02
   1.1880000e+03   2.1975000e+03   2.5196428e+02   2.6172009e-02   1.0740072e-02   2.3908360e-02
   1.1890000e+03   2.2000000e+03   2.5113319e+02   1.3845869e-01   8.2400536e-02   1.1146344e-01
   1.1900000e+03   2.2025000e+03   2.4934624e+02   1.4993627e-02  -2.2876703e-03   1.4843870e-02
   1.1910000e+03   2.2050000e+03   2.4643085e+02   1.3097020e-01   7.4493614e-02   1.0790889e-01
   1.1920000e+03   2.2075000e+03   2.4554874e+02   2.0531644e-02  -9.3263981e-03   1.8323003e-02
   1.1930000e+03   2.2100000e+03   2.4494691e+02   1.2739347e-01   9.0123632e-02   9.0194651e-02
   1.1940000e+03   2.2125000e+03   2.4325474e+02   2.0075194e-02  -7.3155624e-03   1.8727352e-02
   1.1950000e+03   2.2150000e+03   2.4319755e+02   1.6220535e-01   1.2303892e-01   1.0588167e-01
   1.1960000e+03   2.2175000e+03   2.4374025e+02   1.5306141e-02  -1.9384648e-03   1.5209323e-02
   1.1970000e+03   2.2200000e+03   2.4668621e+02   8.2078494e-02   5.1327077e-02   6.4161550e-02
   1.1980000e+03   2.2225000e+03   2.5145845e+02   2.3124499e-02  -1.6833768e-03   2.3103291e-02
   1.1990000e+03   2.2250000e+03   2.5063962e+02   7.8620848e-02   4.4192181e-02   6.5138480e-02
   1.2000000e+03   2.2275000e+03   2.4422362e+02   2.5770053e-02  -6.5428862e-03   2.4969001e-02
   1.2010000e+03   2.2300000e+03   2.3870141e+02   3.2709532e-02   1.0339496e-02   3.1086392e-02
   1.2020000e+03   2.2325000e+03   2.3577396e+02   7.3191105e-02  -4.8030698e-02   5.5322844e-02
   1.2030000e+03   2.2350000e+03   2.3410039e+02   6.4851194e-02  -4.1516743e-02   4.9906769e-02
   1.2040000e+03   2.2375000e+03   2.3307412e+02   6.8427851e-02  -4.0667690e-02   5.5127689e-02
   1.2050000e+03   2.2400000e+03   2.3308023e+02   5.0821528e-02  -3.1058102e-02   4.0297151e-02
   1.2060000e+03   2.2425000e+03   2.3300383e+02   6.2333543e-02  -3.5043979e-02   5.1639610e-02
   1.2070000e+03   2.2450000e+03   2.3314077e+02   3.8933962e-02  -1.7591705e-02   3.4793516e-02
   1.2080000e+03   2.2475000e+03   2.3314268e+02   5.2601281e-02  -3.0024517e-02   4.3265724e-02
   1.2090000e+03   2.2500000e+03   2.3177712e+02   8.5170013e-02  -6.1379836e-02   5.9148919e-02
   1.2100000e+03   2.2525000e+03   2.2959891e+02   4.5904485e-02  -2.1047910e-02   4.0865705e-02
   1.2110000e+03   2.2550000e+03   2.2807688e+02   5.5513221e-02  -2.7637674e-02   4.8228134e-02
   1.2120000e+03   2.2575000e+03   2.2659819e+02   4.1784934e-02  -1.1969127e-02   4.0103679e-02
   1.2130000e+03   2.2600000e+03   2.2512705e+02   9.0751283e-02  -2.9815480e-02   8.5862863e-02
   1.2140000e+03   2.2625000e+03   2.2436826e+02   4.5824702e-02  -1.3728902e-02   4.3795897e-02
   1.2150000e+03   2.2650000e+03   2.2416649e+02   8.9838297e-02  -4.6212935e-02   7.7174897e-02
   1.2160000e+03   2.2675000e+03   2.2375545e+02   5.4169313e-02   9.7174976e-03   5.3383329e-02
   1.2170000e+03   2.2700000e+03   2.2371928e+02   8.4044234e-02  -3.4091327e-02   7.6953080e-02
   1.2180000e+03   2.2725000e+03   2.2394054e+02   7.9870348e-02   2.4551431e-02   7.6135582e-02
   1.2190000e+03   2.2750000e+03   2.2423243e+02   8.4304420e-02  -2.7802379e-02   7.9726618e-02
   1.2200000e+03   2.2775000e+03   2.2482771e+02   8.5302123e-02   2.2834503e-02   8.2332098e-02
   1.2210000e+03   2.2800000e+03   2.2612699e+02   7.4714581e-02  -4.2020075e-02   6.1886025e-02
   1.2220000e+03   2.2825000e+03   2.2760348e+02   5.8759983e-02  -2.0681648e-02   5.5095782e-02
   1.2230000e+03   2.2850000e+03   2.2809823e+02   7.4874034e-02  -4.0395860e-02   6.3151747e-02
   1.2240000e+03   2.2875000e+03   2.2778137e+02   6.0108179e-02  -5.3456350e-04   6.0210425e-02
   1.2250000e+03   2.2900000e+03   2.2808882e+02   8.1051313e-02  -1.8431528e-02   7.9065163e-02
   1.2260000e+03   2.2925000e+03   2.2879425e+02   1.6384030e-01   5.5942972e-02   1.5426165e-01
   1.2270000e+03   2.2950000e+03   2.2939872e+02   8.9974478e-02   1.0455585e-02   8.9520464e-02
   1.2280000e+03   2.2975000e+03   2.2963567e+02   9.2118453e-02   2.8754607e-02   8.7667943e-02
   1.2290000e+03   2.3000000e+03   2.3019603e+02   7.4943808e-02   2.6769953e-03   7.5026349e-02
   1.2300000e+03   2.3025000e+03   2.3081026e+02   1.3644858e-01   4.7940414e-02   1.2797186e-01
   1.2310000e+03   2.3050000e+03   2.3119643e+02   1.0799882e-01   1.4452532e-02   1.0721372e-01
   1.2320000e+03   2.3075000e+03   2.3215661e+02   1.2192799e-01   4.0480703e-02   1.1521214e-01
   1.2330000e+03   2.3100000e+03   2.3344852e+02   9.2263150e-02   1.4196601e-02   9.1323072e-02
   1.2340000e+03   2.3125000e+03   2.3442057e+02   1.2333484e-01   3.8432196e-02   1.1739806e-01
   1.2350000e+03   2.3150000e+03   2.3508083e+02   7.5336837e-02   1.4722362e-02   7.4012915e-02
   1.2360000e+03   2.3175000e+03   2.3612268e+02   1.8203202e-01   6.9954974e-02   1.6834596e-01
   1.2370000e+03   2.3200000e+03   2.3771405e+02   7.8926894e-02   3.4711141e-02   7.1007736e-02
   1.2380000e+03   2.3225000e+03   2.3912159e+02   1.3754250e-01   5.6043008e-02   1.2582564e-01
   1.2390000e+03   2.3250000e+03   2.3966222e+02   6.5848531e-02   3.0463424e-02   5.8479769e-02
   1.2400000e+03   2.3275000e+03   2.3992251e+02   1.0934048e-01   4.4829518e-02   9.9901497e-02
   1.2410000e+03   2.3300000e+03   2.4107574e+02   7.9181673e-02   2.5868147e-02   7.4967263e-02
